Date,Province_name,Confirmed
2020/1/22,Repatriated Travellers,0
2020/1/23,Repatriated Travellers,0
2020/1/24,Repatriated Travellers,0
2020/1/25,Repatriated Travellers,0
2020/1/26,Repatriated Travellers,0
2020/1/27,Repatriated Travellers,0
2020/1/28,Repatriated Travellers,0
2020/1/29,Repatriated Travellers,0
2020/1/30,Repatriated Travellers,0
2020/1/31,Repatriated Travellers,0
2020/2/1,Repatriated Travellers,0
2020/2/2,Repatriated Travellers,0
2020/2/3,Repatriated Travellers,0
2020/2/4,Repatriated Travellers,0
2020/2/5,Repatriated Travellers,0
2020/2/6,Repatriated Travellers,0
2020/2/7,Repatriated Travellers,0
2020/2/8,Repatriated Travellers,0
2020/2/9,Repatriated Travellers,0
2020/2/10,Repatriated Travellers,0
2020/2/11,Repatriated Travellers,0
2020/2/12,Repatriated Travellers,0
2020/2/13,Repatriated Travellers,0
2020/2/14,Repatriated Travellers,0
2020/2/15,Repatriated Travellers,0
2020/2/16,Repatriated Travellers,0
2020/2/17,Repatriated Travellers,0
2020/2/18,Repatriated Travellers,0
2020/2/19,Repatriated Travellers,0
2020/2/20,Repatriated Travellers,0
2020/2/21,Repatriated Travellers,0
2020/2/22,Repatriated Travellers,0
2020/2/23,Repatriated Travellers,0
2020/2/24,Repatriated Travellers,0
2020/2/25,Repatriated Travellers,0
2020/2/26,Repatriated Travellers,0
2020/2/27,Repatriated Travellers,0
2020/2/28,Repatriated Travellers,0
2020/2/29,Repatriated Travellers,0
2020/3/1,Repatriated Travellers,0
2020/3/2,Repatriated Travellers,0
2020/3/3,Repatriated Travellers,0
2020/3/4,Repatriated Travellers,0
2020/3/5,Repatriated Travellers,0
2020/3/6,Repatriated Travellers,0
2020/3/7,Repatriated Travellers,0
2020/3/8,Repatriated Travellers,0
2020/3/9,Repatriated Travellers,0
2020/3/10,Repatriated Travellers,0
2020/3/11,Repatriated Travellers,0
2020/3/12,Repatriated Travellers,0
2020/3/13,Repatriated Travellers,0
2020/3/14,Repatriated Travellers,0
2020/3/15,Repatriated Travellers,0
2020/3/16,Repatriated Travellers,0
2020/3/17,Repatriated Travellers,0
2020/3/18,Repatriated Travellers,0
2020/3/19,Repatriated Travellers,0
2020/3/20,Repatriated Travellers,0
2020/3/21,Repatriated Travellers,0
2020/3/22,Repatriated Travellers,0
2020/3/23,Repatriated Travellers,0
2020/3/24,Repatriated Travellers,0
2020/3/25,Repatriated Travellers,0
2020/3/26,Repatriated Travellers,0
2020/3/27,Repatriated Travellers,0
2020/3/28,Repatriated Travellers,0
2020/3/29,Repatriated Travellers,0
2020/3/30,Repatriated Travellers,0
2020/3/31,Repatriated Travellers,0
2020/4/1,Repatriated Travellers,0
2020/4/2,Repatriated Travellers,0
2020/4/3,Repatriated Travellers,0
2020/4/4,Repatriated Travellers,0
2020/4/5,Repatriated Travellers,0
2020/4/6,Repatriated Travellers,0
2020/4/7,Repatriated Travellers,0
2020/4/8,Repatriated Travellers,0
2020/4/9,Repatriated Travellers,0
2020/4/10,Repatriated Travellers,0
2020/4/11,Repatriated Travellers,0
2020/4/12,Repatriated Travellers,0
2020/4/13,Repatriated Travellers,0
2020/4/14,Repatriated Travellers,0
2020/4/15,Repatriated Travellers,0
2020/4/16,Repatriated Travellers,0
2020/4/17,Repatriated Travellers,0
2020/4/18,Repatriated Travellers,0
2020/4/19,Repatriated Travellers,0
2020/4/20,Repatriated Travellers,0
2020/4/21,Repatriated Travellers,0
2020/4/22,Repatriated Travellers,0
2020/4/23,Repatriated Travellers,0
2020/4/24,Repatriated Travellers,0
2020/4/25,Repatriated Travellers,0
2020/4/26,Repatriated Travellers,0
2020/4/27,Repatriated Travellers,0
2020/4/28,Repatriated Travellers,0
2020/4/29,Repatriated Travellers,0
2020/4/30,Repatriated Travellers,0
2020/5/1,Repatriated Travellers,0
2020/5/2,Repatriated Travellers,0
2020/5/3,Repatriated Travellers,0
2020/5/4,Repatriated Travellers,0
2020/5/5,Repatriated Travellers,0
2020/5/6,Repatriated Travellers,0
2020/5/7,Repatriated Travellers,0
2020/5/8,Repatriated Travellers,0
2020/5/9,Repatriated Travellers,0
2020/5/10,Repatriated Travellers,0
2020/5/11,Repatriated Travellers,0
2020/5/12,Repatriated Travellers,0
2020/5/13,Repatriated Travellers,0
2020/5/14,Repatriated Travellers,0
2020/5/15,Repatriated Travellers,0
2020/5/16,Repatriated Travellers,0
2020/5/17,Repatriated Travellers,0
2020/5/18,Repatriated Travellers,0
2020/5/19,Repatriated Travellers,0
2020/5/20,Repatriated Travellers,0
2020/5/21,Repatriated Travellers,0
2020/5/22,Repatriated Travellers,0
2020/5/23,Repatriated Travellers,0
2020/5/24,Repatriated Travellers,0
2020/5/25,Repatriated Travellers,0
2020/5/26,Repatriated Travellers,0
2020/5/27,Repatriated Travellers,0
2020/5/28,Repatriated Travellers,0
2020/5/29,Repatriated Travellers,0
2020/5/30,Repatriated Travellers,0
2020/5/31,Repatriated Travellers,0
2020/6/1,Repatriated Travellers,0
2020/6/2,Repatriated Travellers,0
2020/6/3,Repatriated Travellers,0
2020/6/4,Repatriated Travellers,0
2020/6/5,Repatriated Travellers,0
2020/6/6,Repatriated Travellers,0
2020/6/7,Repatriated Travellers,0
2020/6/8,Repatriated Travellers,0
2020/6/9,Repatriated Travellers,0
2020/6/10,Repatriated Travellers,0
2020/6/11,Repatriated Travellers,0
2020/6/12,Repatriated Travellers,0
2020/6/13,Repatriated Travellers,0
2020/6/14,Repatriated Travellers,0
2020/6/15,Repatriated Travellers,0
2020/6/16,Repatriated Travellers,0
2020/6/17,Repatriated Travellers,0
2020/6/18,Repatriated Travellers,0
2020/6/19,Repatriated Travellers,0
2020/6/20,Repatriated Travellers,0
2020/6/21,Repatriated Travellers,0
2020/6/22,Repatriated Travellers,0
2020/6/23,Repatriated Travellers,0
2020/6/24,Repatriated Travellers,0
2020/6/25,Repatriated Travellers,0
2020/6/26,Repatriated Travellers,0
2020/6/27,Repatriated Travellers,0
2020/6/28,Repatriated Travellers,0
2020/6/29,Repatriated Travellers,0
2020/6/30,Repatriated Travellers,0
2020/7/1,Repatriated Travellers,0
2020/7/2,Repatriated Travellers,0
2020/7/3,Repatriated Travellers,0
2020/7/4,Repatriated Travellers,0
2020/7/5,Repatriated Travellers,0
2020/7/6,Repatriated Travellers,0
2020/7/7,Repatriated Travellers,0
2020/7/8,Repatriated Travellers,0
2020/7/9,Repatriated Travellers,0
2020/7/10,Repatriated Travellers,0
2020/7/11,Repatriated Travellers,0
2020/7/12,Repatriated Travellers,0
2020/7/13,Repatriated Travellers,0
2020/7/14,Repatriated Travellers,0
2020/7/15,Repatriated Travellers,0
2020/7/16,Repatriated Travellers,0
2020/7/17,Repatriated Travellers,0
2020/7/18,Repatriated Travellers,0
2020/7/19,Repatriated Travellers,0
2020/7/20,Repatriated Travellers,0
2020/7/21,Repatriated Travellers,0
2020/7/22,Repatriated Travellers,0
2020/7/23,Repatriated Travellers,0
2020/7/24,Repatriated Travellers,0
2020/7/25,Repatriated Travellers,0
2020/7/26,Repatriated Travellers,0
2020/7/27,Repatriated Travellers,0
2020/7/28,Repatriated Travellers,0
2020/7/29,Repatriated Travellers,0
2020/7/30,Repatriated Travellers,0
2020/7/31,Repatriated Travellers,0
2020/8/1,Repatriated Travellers,0
2020/8/2,Repatriated Travellers,0
2020/8/3,Repatriated Travellers,0
2020/8/4,Repatriated Travellers,0
2020/8/5,Repatriated Travellers,0
2020/8/6,Repatriated Travellers,0
2020/8/7,Repatriated Travellers,0
2020/8/8,Repatriated Travellers,0
2020/8/9,Repatriated Travellers,0
2020/8/10,Repatriated Travellers,0
2020/8/11,Repatriated Travellers,0
2020/8/12,Repatriated Travellers,0
2020/8/13,Repatriated Travellers,0
2020/8/14,Repatriated Travellers,0
2020/8/15,Repatriated Travellers,0
2020/8/16,Repatriated Travellers,0
2020/8/17,Repatriated Travellers,0
2020/8/18,Repatriated Travellers,0
2020/8/19,Repatriated Travellers,0
2020/8/20,Repatriated Travellers,0
2020/8/21,Repatriated Travellers,0
2020/8/22,Repatriated Travellers,0
2020/8/23,Repatriated Travellers,0
2020/8/24,Repatriated Travellers,0
2020/8/25,Repatriated Travellers,0
2020/8/26,Repatriated Travellers,0
2020/8/27,Repatriated Travellers,0
2020/8/28,Repatriated Travellers,0
2020/8/29,Repatriated Travellers,0
2020/8/30,Repatriated Travellers,0
2020/8/31,Repatriated Travellers,0
2020/9/1,Repatriated Travellers,0
2020/9/2,Repatriated Travellers,0
2020/9/3,Repatriated Travellers,0
2020/9/4,Repatriated Travellers,0
2020/9/5,Repatriated Travellers,0
2020/9/6,Repatriated Travellers,0
2020/9/7,Repatriated Travellers,0
2020/9/8,Repatriated Travellers,0
2020/9/9,Repatriated Travellers,0
2020/9/10,Repatriated Travellers,0
2020/9/11,Repatriated Travellers,0
2020/9/12,Repatriated Travellers,0
2020/9/13,Repatriated Travellers,0
2020/9/14,Repatriated Travellers,0
2020/9/15,Repatriated Travellers,0
2020/9/16,Repatriated Travellers,0
2020/9/17,Repatriated Travellers,0
2020/9/18,Repatriated Travellers,0
2020/9/19,Repatriated Travellers,0
2020/9/20,Repatriated Travellers,0
2020/9/21,Repatriated Travellers,0
2020/9/22,Repatriated Travellers,0
2020/9/23,Repatriated Travellers,0
2020/9/24,Repatriated Travellers,0
2020/9/25,Repatriated Travellers,0
2020/9/26,Repatriated Travellers,0
2020/9/27,Repatriated Travellers,0
2020/9/28,Repatriated Travellers,0
2020/9/29,Repatriated Travellers,0
2020/9/30,Repatriated Travellers,0
2020/10/1,Repatriated Travellers,0
2020/10/2,Repatriated Travellers,0
2020/10/3,Repatriated Travellers,0
2020/10/4,Repatriated Travellers,0
2020/10/5,Repatriated Travellers,0
2020/10/6,Repatriated Travellers,0
2020/10/7,Repatriated Travellers,0
2020/10/8,Repatriated Travellers,0
2020/10/9,Repatriated Travellers,0
2020/10/10,Repatriated Travellers,0
2020/10/11,Repatriated Travellers,0
2020/10/12,Repatriated Travellers,0
2020/10/13,Repatriated Travellers,0
2020/10/14,Repatriated Travellers,0
2020/10/15,Repatriated Travellers,0
2020/10/16,Repatriated Travellers,0
2020/10/17,Repatriated Travellers,0
2020/10/18,Repatriated Travellers,0
2020/10/19,Repatriated Travellers,0
2020/10/20,Repatriated Travellers,0
2020/10/21,Repatriated Travellers,0
2020/10/22,Repatriated Travellers,0
2020/10/23,Repatriated Travellers,0
2020/10/24,Repatriated Travellers,0
2020/10/25,Repatriated Travellers,0
2020/10/26,Repatriated Travellers,0
2020/10/27,Repatriated Travellers,0
2020/10/28,Repatriated Travellers,0
2020/10/29,Repatriated Travellers,0
2020/10/30,Repatriated Travellers,0
2020/10/31,Repatriated Travellers,0
2020/11/1,Repatriated Travellers,0
2020/11/2,Repatriated Travellers,0
2020/11/3,Repatriated Travellers,0
2020/11/4,Repatriated Travellers,0
2020/11/5,Repatriated Travellers,0
2020/11/6,Repatriated Travellers,0
2020/11/7,Repatriated Travellers,0
2020/11/8,Repatriated Travellers,0
2020/11/9,Repatriated Travellers,0
2020/11/10,Repatriated Travellers,0
2020/11/11,Repatriated Travellers,0
2020/11/12,Repatriated Travellers,0
2020/11/13,Repatriated Travellers,0
2020/11/14,Repatriated Travellers,0
2020/11/15,Repatriated Travellers,0
2020/11/16,Repatriated Travellers,0
2020/11/17,Repatriated Travellers,0
2020/11/18,Repatriated Travellers,0
2020/11/19,Repatriated Travellers,0
2020/11/20,Repatriated Travellers,0
2020/11/21,Repatriated Travellers,0
2020/11/22,Repatriated Travellers,0
2020/11/23,Repatriated Travellers,0
2020/11/24,Repatriated Travellers,13
2020/11/25,Repatriated Travellers,13
2020/11/26,Repatriated Travellers,13
2020/11/27,Repatriated Travellers,13
2020/11/28,Repatriated Travellers,13
2020/11/29,Repatriated Travellers,13
2020/11/30,Repatriated Travellers,13
2020/12/1,Repatriated Travellers,13
2020/12/2,Repatriated Travellers,13
2020/12/3,Repatriated Travellers,13
2020/12/4,Repatriated Travellers,13
2020/12/5,Repatriated Travellers,13
2020/12/6,Repatriated Travellers,13
2020/12/7,Repatriated Travellers,13
2020/12/8,Repatriated Travellers,13
2020/12/9,Repatriated Travellers,13
2020/12/10,Repatriated Travellers,13
2020/12/11,Repatriated Travellers,13
2020/12/12,Repatriated Travellers,13
2020/12/13,Repatriated Travellers,13
2020/12/14,Repatriated Travellers,13
2020/12/15,Repatriated Travellers,13
2020/12/16,Repatriated Travellers,13
2020/12/17,Repatriated Travellers,13
2020/12/18,Repatriated Travellers,13
2020/12/19,Repatriated Travellers,13
2020/12/20,Repatriated Travellers,13
2020/12/21,Repatriated Travellers,13
2020/12/22,Repatriated Travellers,13
2020/12/23,Repatriated Travellers,13
2020/12/24,Repatriated Travellers,13
2020/12/25,Repatriated Travellers,13
2020/12/26,Repatriated Travellers,13
2020/12/27,Repatriated Travellers,13
2020/12/28,Repatriated Travellers,13
2020/12/29,Repatriated Travellers,13
2020/1/22,Saskatchewan,0
2020/1/23,Saskatchewan,0
2020/1/24,Saskatchewan,0
2020/1/25,Saskatchewan,0
2020/1/26,Saskatchewan,0
2020/1/27,Saskatchewan,0
2020/1/28,Saskatchewan,0
2020/1/29,Saskatchewan,0
2020/1/30,Saskatchewan,0
2020/1/31,Saskatchewan,0
2020/2/1,Saskatchewan,0
2020/2/2,Saskatchewan,0
2020/2/3,Saskatchewan,0
2020/2/4,Saskatchewan,0
2020/2/5,Saskatchewan,0
2020/2/6,Saskatchewan,0
2020/2/7,Saskatchewan,0
2020/2/8,Saskatchewan,0
2020/2/9,Saskatchewan,0
2020/2/10,Saskatchewan,0
2020/2/11,Saskatchewan,0
2020/2/12,Saskatchewan,0
2020/2/13,Saskatchewan,0
2020/2/14,Saskatchewan,0
2020/2/15,Saskatchewan,0
2020/2/16,Saskatchewan,0
2020/2/17,Saskatchewan,0
2020/2/18,Saskatchewan,0
2020/2/19,Saskatchewan,0
2020/2/20,Saskatchewan,0
2020/2/21,Saskatchewan,0
2020/2/22,Saskatchewan,0
2020/2/23,Saskatchewan,0
2020/2/24,Saskatchewan,0
2020/2/25,Saskatchewan,0
2020/2/26,Saskatchewan,0
2020/2/27,Saskatchewan,0
2020/2/28,Saskatchewan,0
2020/2/29,Saskatchewan,0
2020/3/1,Saskatchewan,0
2020/3/2,Saskatchewan,0
2020/3/3,Saskatchewan,0
2020/3/4,Saskatchewan,0
2020/3/5,Saskatchewan,0
2020/3/6,Saskatchewan,0
2020/3/7,Saskatchewan,0
2020/3/8,Saskatchewan,0
2020/3/9,Saskatchewan,0
2020/3/10,Saskatchewan,0
2020/3/11,Saskatchewan,0
2020/3/12,Saskatchewan,0
2020/3/13,Saskatchewan,2
2020/3/14,Saskatchewan,2
2020/3/15,Saskatchewan,2
2020/3/16,Saskatchewan,7
2020/3/17,Saskatchewan,7
2020/3/18,Saskatchewan,8
2020/3/19,Saskatchewan,16
2020/3/20,Saskatchewan,20
2020/3/21,Saskatchewan,26
2020/3/22,Saskatchewan,52
2020/3/23,Saskatchewan,66
2020/3/24,Saskatchewan,72
2020/3/25,Saskatchewan,72
2020/3/26,Saskatchewan,95
2020/3/27,Saskatchewan,95
2020/3/28,Saskatchewan,134
2020/3/29,Saskatchewan,156
2020/3/30,Saskatchewan,156
2020/3/31,Saskatchewan,184
2020/4/1,Saskatchewan,193
2020/4/2,Saskatchewan,206
2020/4/3,Saskatchewan,220
2020/4/4,Saskatchewan,220
2020/4/5,Saskatchewan,249
2020/4/6,Saskatchewan,249
2020/4/7,Saskatchewan,260
2020/4/8,Saskatchewan,260
2020/4/9,Saskatchewan,271
2020/4/10,Saskatchewan,285
2020/4/11,Saskatchewan,289
2020/4/12,Saskatchewan,298
2020/4/13,Saskatchewan,300
2020/4/14,Saskatchewan,300
2020/4/15,Saskatchewan,304
2020/4/16,Saskatchewan,305
2020/4/17,Saskatchewan,307
2020/4/18,Saskatchewan,313
2020/4/19,Saskatchewan,315
2020/4/20,Saskatchewan,316
2020/4/21,Saskatchewan,320
2020/4/22,Saskatchewan,326
2020/4/23,Saskatchewan,331
2020/4/24,Saskatchewan,341
2020/4/25,Saskatchewan,349
2020/4/26,Saskatchewan,353
2020/4/27,Saskatchewan,365
2020/4/28,Saskatchewan,366
2020/4/29,Saskatchewan,383
2020/4/30,Saskatchewan,389
2020/5/1,Saskatchewan,415
2020/5/2,Saskatchewan,421
2020/5/3,Saskatchewan,433
2020/5/4,Saskatchewan,467
2020/5/5,Saskatchewan,487
2020/5/6,Saskatchewan,512
2020/5/7,Saskatchewan,531
2020/5/8,Saskatchewan,544
2020/5/9,Saskatchewan,553
2020/5/10,Saskatchewan,564
2020/5/11,Saskatchewan,568
2020/5/12,Saskatchewan,573
2020/5/13,Saskatchewan,577
2020/5/14,Saskatchewan,582
2020/5/15,Saskatchewan,590
2020/5/16,Saskatchewan,591
2020/5/17,Saskatchewan,592
2020/5/18,Saskatchewan,592
2020/5/19,Saskatchewan,599
2020/5/20,Saskatchewan,620
2020/5/21,Saskatchewan,622
2020/5/22,Saskatchewan,627
2020/5/23,Saskatchewan,630
2020/5/24,Saskatchewan,632
2020/5/25,Saskatchewan,634
2020/5/26,Saskatchewan,634
2020/5/27,Saskatchewan,637
2020/5/28,Saskatchewan,639
2020/5/29,Saskatchewan,641
2020/5/30,Saskatchewan,645
2020/5/31,Saskatchewan,646
2020/6/1,Saskatchewan,646
2020/6/2,Saskatchewan,646
2020/6/3,Saskatchewan,647
2020/6/4,Saskatchewan,648
2020/6/5,Saskatchewan,649
2020/6/6,Saskatchewan,650
2020/6/7,Saskatchewan,650
2020/6/8,Saskatchewan,654
2020/6/9,Saskatchewan,656
2020/6/10,Saskatchewan,658
2020/6/11,Saskatchewan,660
2020/6/12,Saskatchewan,663
2020/6/13,Saskatchewan,664
2020/6/14,Saskatchewan,665
2020/6/15,Saskatchewan,683
2020/6/16,Saskatchewan,684
2020/6/17,Saskatchewan,693
2020/6/18,Saskatchewan,708
2020/6/19,Saskatchewan,716
2020/6/20,Saskatchewan,726
2020/6/21,Saskatchewan,746
2020/6/22,Saskatchewan,751
2020/6/23,Saskatchewan,753
2020/6/24,Saskatchewan,757
2020/6/25,Saskatchewan,759
2020/6/26,Saskatchewan,772
2020/6/27,Saskatchewan,777
2020/6/28,Saskatchewan,778
2020/6/29,Saskatchewan,779
2020/6/30,Saskatchewan,785
2020/7/1,Saskatchewan,785
2020/7/2,Saskatchewan,795
2020/7/3,Saskatchewan,796
2020/7/4,Saskatchewan,796
2020/7/5,Saskatchewan,796
2020/7/6,Saskatchewan,805
2020/7/7,Saskatchewan,806
2020/7/8,Saskatchewan,808
2020/7/9,Saskatchewan,813
2020/7/10,Saskatchewan,815
2020/7/11,Saskatchewan,815
2020/7/12,Saskatchewan,815
2020/7/13,Saskatchewan,871
2020/7/14,Saskatchewan,876
2020/7/15,Saskatchewan,881
2020/7/16,Saskatchewan,923
2020/7/17,Saskatchewan,936
2020/7/18,Saskatchewan,941
2020/7/19,Saskatchewan,943
2020/7/20,Saskatchewan,962
2020/7/21,Saskatchewan,970
2020/7/22,Saskatchewan,1030
2020/7/23,Saskatchewan,1072
2020/7/24,Saskatchewan,1099
2020/7/25,Saskatchewan,1136
2020/7/26,Saskatchewan,1178
2020/7/27,Saskatchewan,1209
2020/7/28,Saskatchewan,1218
2020/7/29,Saskatchewan,1268
2020/7/30,Saskatchewan,1306
2020/7/31,Saskatchewan,1319
2020/8/1,Saskatchewan,1334
2020/8/2,Saskatchewan,1342
2020/8/3,Saskatchewan,1359
2020/8/4,Saskatchewan,1368
2020/8/5,Saskatchewan,1376
2020/8/6,Saskatchewan,1387
2020/8/7,Saskatchewan,1409
2020/8/8,Saskatchewan,1433
2020/8/9,Saskatchewan,1445
2020/8/10,Saskatchewan,1450
2020/8/11,Saskatchewan,1479
2020/8/12,Saskatchewan,1484
2020/8/13,Saskatchewan,1511
2020/8/14,Saskatchewan,1541
2020/8/15,Saskatchewan,1566
2020/8/16,Saskatchewan,1580
2020/8/17,Saskatchewan,1581
2020/8/18,Saskatchewan,1582
2020/8/19,Saskatchewan,1586
2020/8/20,Saskatchewan,1590
2020/8/21,Saskatchewan,1595
2020/8/22,Saskatchewan,1597
2020/8/23,Saskatchewan,1600
2020/8/24,Saskatchewan,1602
2020/8/25,Saskatchewan,1601
2020/8/26,Saskatchewan,1604
2020/8/27,Saskatchewan,1609
2020/8/28,Saskatchewan,1611
2020/8/29,Saskatchewan,1615
2020/8/30,Saskatchewan,1615
2020/8/31,Saskatchewan,1619
2020/9/1,Saskatchewan,1622
2020/9/2,Saskatchewan,1624
2020/9/3,Saskatchewan,1634
2020/9/4,Saskatchewan,1638
2020/9/5,Saskatchewan,1643
2020/9/6,Saskatchewan,1651
2020/9/7,Saskatchewan,1662
2020/9/8,Saskatchewan,1669
2020/9/9,Saskatchewan,1670
2020/9/10,Saskatchewan,1676
2020/9/11,Saskatchewan,1688
2020/9/12,Saskatchewan,1709
2020/9/13,Saskatchewan,1726
2020/9/14,Saskatchewan,1731
2020/9/15,Saskatchewan,1741
2020/9/16,Saskatchewan,1751
2020/9/17,Saskatchewan,1757
2020/9/18,Saskatchewan,1776
2020/9/19,Saskatchewan,1787
2020/9/20,Saskatchewan,1807
2020/9/21,Saskatchewan,1814
2020/9/22,Saskatchewan,1824
2020/9/23,Saskatchewan,1830
2020/9/24,Saskatchewan,1835
2020/9/25,Saskatchewan,1846
2020/9/26,Saskatchewan,1863
2020/9/27,Saskatchewan,1878
2020/9/28,Saskatchewan,1892
2020/9/29,Saskatchewan,1899
2020/9/30,Saskatchewan,1913
2020/10/1,Saskatchewan,1927
2020/10/2,Saskatchewan,1940
2020/10/3,Saskatchewan,1954
2020/10/4,Saskatchewan,1959
2020/10/5,Saskatchewan,1968
2020/10/6,Saskatchewan,1984
2020/10/7,Saskatchewan,1994
2020/10/8,Saskatchewan,2012
2020/10/9,Saskatchewan,2034
2020/10/10,Saskatchewan,2068
2020/10/11,Saskatchewan,2092
2020/10/12,Saskatchewan,2140
2020/10/13,Saskatchewan,2174
2020/10/14,Saskatchewan,2199
2020/10/15,Saskatchewan,2232
2020/10/16,Saskatchewan,2270
2020/10/17,Saskatchewan,2270
2020/10/18,Saskatchewan,2330
2020/10/19,Saskatchewan,2396
2020/10/20,Saskatchewan,2439
2020/10/21,Saskatchewan,2496
2020/10/22,Saskatchewan,2558
2020/10/23,Saskatchewan,2591
2020/10/24,Saskatchewan,2669
2020/10/25,Saskatchewan,2729
2020/10/26,Saskatchewan,2783
2020/10/27,Saskatchewan,2841
2020/10/28,Saskatchewan,2908
2020/10/29,Saskatchewan,2990
2020/10/30,Saskatchewan,3066
2020/10/31,Saskatchewan,3144
2020/11/1,Saskatchewan,3218
2020/11/2,Saskatchewan,3292
2020/11/3,Saskatchewan,3373
2020/11/4,Saskatchewan,3408
2020/11/5,Saskatchewan,3536
2020/11/6,Saskatchewan,3623
